"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
-0.5133532285690308,3.36656665802002,0.05944289639592171,10.0,1.0,35133.0,3.406,934212823.0,934212823.0
-0.5145578980445862,3.382389307022095,0.179302990436554,9.0,3.0,35135.0,3.426,934212827.0,934212827.0
-0.5118164420127869,3.368322610855103,0.2980726361274719,7.0,5.0,35136.0,3.42,934212832.0,934212832.0
-0.5135308504104614,3.387566566467285,0.4206929802894592,7.0,7.0,35138.0,3.452,934212836.0,934212836.0
-0.5074842572212219,3.371500968933106,-0.05951270461082459,1.0,14.0,35144.0,3.41,934212853.0,934212853.0
-0.501598596572876,3.368338108062744,0.05944289639592171,10.0,1.0,35153.0,3.406,934212878.0,934212878.0
-0.50421541929245,3.394042730331421,0.1798263490200043,9.0,3.0,35155.0,3.436,934212882.0,934212882.0
-0.5012254118919373,3.377971887588501,0.2987698912620544,7.0,5.0,35156.0,3.428,934212887.0,934212887.0
-0.4993775486946106,3.373628854751587,0.4187430739402771,6.0,7.0,35158.0,3.436,934212892.0,934212892.0
-0.4980383217334747,3.389079332351685,-0.05979194492101669,1.0,14.0,35164.0,3.426,934212908.0,934212908.0
-0.4895502030849457,3.36808967590332,0.05940799042582512,10.0,1.0,35173.0,3.404,934212933.0,934212933.0
-0.4903587996959686,3.381945848464966,0.1790936440229416,9.0,3.0,35175.0,3.422,934212938.0,934212938.0
-0.4894310534000397,3.379700899124146,0.2987698912620544,7.0,5.0,35176.0,3.428,934212942.0,934212942.0
-0.4870307147502899,3.371422052383423,0.4182555973529816,6.0,7.0,35178.0,3.432,934212947.0,934212947.0
-0.4853537082672119,3.384858846664429,-0.05968723073601723,1.0,14.0,35184.0,3.42,934212963.0,934212963.0
-0.4786325693130493,3.375717639923096,0.05951270461082459,10.0,1.0,35193.0,3.41,934212988.0,934212988.0
-0.4768724739551544,3.371771335601807,0.1784656047821045,9.0,3.0,35195.0,3.41,934212993.0,934212993.0
-0.4773520529270172,3.379415988922119,0.2985955774784088,7.0,5.0,35196.0,3.426,934212998.0,934212998.0
-0.4744284152984619,3.367204666137695,0.4175243675708771,6.0,7.0,35198.0,3.426,934213002.0,934213002.0
-0.4740892350673676,3.390493154525757,-0.05975703895092011,1.0,14.0,35204.0,3.424,934213018.0,934213018.0
-0.4662985801696777,3.373405933380127,0.05944289639592171,8.0,1.0,35213.0,3.406,934213044.0,934213044.0
-0.4672821760177612,3.389243841171265,0.179302990436554,9.0,3.0,35215.0,3.426,934213048.0,934213048.0
-0.4658245444297791,3.38303542137146,0.2987698912620544,7.0,5.0,35216.0,3.428,934213053.0,934213053.0
-0.4642923474311829,3.380640029907227,0.4189867973327637,7.0,7.0,35218.0,3.438,934213058.0,934213058.0
-0.4603612720966339,3.378257751464844,-0.05951270461082459,1.0,14.0,35224.0,3.41,934213074.0,934213074.0
-0.4550541341304779,3.378976821899414,0.05951270461082459,10.0,1.0,35233.0,3.41,934213099.0,934213099.0
-0.454916924238205,3.386895418167114,0.1790936440229416,9.0,3.0,35235.0,3.422,934213104.0,934213104.0
-0.4518936276435852,3.368843078613281,0.2973753809928894,7.0,5.0,35236.0,3.412,934213108.0,934213108.0
-0.4532785713672638,3.388142824172974,0.4197180271148682,6.0,7.0,35238.0,3.444,934213113.0,934213113.0
-0.4504077434539795,3.393720388412476,-0.05975703895092011,1.0,14.0,35244.0,3.424,934213129.0,934213129.0
-0.4427365958690643,3.37657904624939,0.05944289639592171,10.0,1.0,35253.0,3.406,934213154.0,934213154.0
-0.4436095952987671,3.392423391342163,0.179302990436554,9.0,3.0,35255.0,3.426,934213159.0,934213159.0
-0.4421953558921814,3.386204957962036,0.2987698912620544,7.0,5.0,35256.0,3.428,934213164.0,934213164.0
-0.4399108290672302,3.377893447875977,0.4182555973529816,6.0,7.0,35258.0,3.432,934213168.0,934213168.0
-0.4377902150154114,3.389322280883789,-0.05965232476592064,1.0,14.0,35264.0,3.418,934213184.0,934213184.0
-0.4299352169036865,3.370169639587402,0.05930327624082565,13.0,1.0,35273.0,3.398,934213210.0,934213210.0
-0.4312610328197479,3.389988660812378,0.1790936440229416,9.0,3.0,35275.0,3.422,934213214.0,934213214.0
-0.4293682277202606,3.37982177734375,0.2980726361274719,7.0,5.0,35276.0,3.42,934213219.0,934213219.0
-0.4263707101345062,3.365622997283936,0.416549414396286,6.0,7.0,35278.0,3.418,934213223.0,934213223.0
-0.4272028207778931,3.400750398635864,-0.05982685089111328,1.0,14.0,35284.0,3.428,934213240.0,934213240.0
-0.4206297695636749,3.391494750976563,0.05965232476592064,5.0,1.0,35293.0,3.418,934213265.0,934213265.0
-0.4189348816871643,3.387509107589722,0.1788842976093292,11.0,3.0,35295.0,3.418,934213270.0,934213270.0
-0.4170794486999512,3.377345323562622,0.2977240085601807,31.0,5.0,35296.0,3.416,934213274.0,934213274.0
-0.4117085635662079,3.343448400497437,0.4136245548725128,32.0,7.0,35298.0,3.394,934213279.0,934213279.0
-0.417550653219223,3.395777463912964,0.5418890118598938,69.0,9.0,35299.0,3.464,934213283.0,934213283.0
-0.4138101637363434,3.375083208084106,0.6609623432159424,27.0,11.0,35301.0,3.464,934213288.0,934213288.0
-0.4143601059913635,3.394280910491943,-0.05968723073601723,1.0,14.0,35304.0,3.42,934213295.0,934213295.0
-0.4047070443630219,3.359064817428589,0.1773142218589783,52.0,3.0,35313.0,3.388,934213325.0,934213325.0
-0.4050392806529999,3.366770267486572,0.2966781556606293,56.0,5.0,35314.0,3.404,934213329.0,934213329.0
-0.4016756415367127,3.348667144775391,0.4141120314598084,44.0,7.0,35316.0,3.398,934213334.0,934213334.0
-0.4053492546081543,3.389297723770142,0.5406374931335449,84.0,9.0,35318.0,3.456,934213339.0,934213339.0
-0.4048345983028412,3.390012264251709,0.6636337041854858,31.0,11.0,35319.0,3.478,934213343.0,934213343.0
-0.3937012255191803,3.35647439956665,0.05898913368582726,37.0,1.0,35331.0,3.38,934213376.0,934213376.0
-0.395299106836319,3.380294322967529,0.1783609390258789,85.0,3.0,35333.0,3.408,934213380.0,934213380.0
-0.3942088782787323,3.376079320907593,0.2973753809928894,64.0,5.0,35334.0,3.412,934213385.0,934213385.0
-0.3931976854801178,3.37765383720398,0.4175243675708771,62.0,7.0,35336.0,3.426,934213389.0,934213389.0
-0.3939713835716248,3.394616365432739,0.541263222694397,86.0,9.0,35338.0,3.46,934213394.0,934213394.0
-0.3929987549781799,3.391404867172241,0.6636337041854858,41.0,11.0,35339.0,3.478,934213399.0,934213399.0
-0.3842428028583527,3.377696990966797,0.05933818221092224,78.0,1.0,35351.0,3.4,934213431.0,934213431.0
-0.3841724395751953,3.387607336044312,0.1786749511957169,69.0,3.0,35353.0,3.414,934213435.0,934213435.0
-0.3824217617511749,3.377434730529785,0.2973753809928894,68.0,5.0,35354.0,3.412,934213440.0,934213440.0
-0.3798465132713318,3.365197658538818,0.4158182144165039,59.0,7.0,35356.0,3.412,934213445.0,934213445.0
-0.3821195662021637,3.395971059799194,0.541263222694397,86.0,9.0,35358.0,3.46,934213449.0,934213449.0
-0.3800622522830963,3.383001089096069,0.6617255806922913,46.0,11.0,35359.0,3.468,934213454.0,934213454.0
-0.3828682005405426,3.424136638641357,-0.06014099344611168,86.0,14.0,35362.0,3.446,934213461.0,934213461.0
-0.3731073439121246,3.38498067855835,0.05944289639592171,100.0,1.0,35371.0,3.406,934213486.0,934213486.0
-0.3725632429122925,3.390913009643555,0.1787796318531036,79.0,3.0,35373.0,3.416,934213491.0,934213491.0
-0.3721507489681244,3.39261269569397,0.2985955774784088,74.0,5.0,35374.0,3.426,934213495.0,934213495.0
-0.3689605295658112,3.374396562576294,0.416793167591095,63.0,7.0,35376.0,3.42,934213500.0,934213500.0
-0.3713332116603851,3.407102823257446,0.5428276062011719,86.0,9.0,35378.0,3.47,934213505.0,934213505.0
-0.3688881695270538,3.390162229537964,0.662870466709137,44.0,11.0,35379.0,3.474,934213509.0,934213509.0
-0.3700523376464844,3.417499780654907,-0.06000137329101563,91.0,14.0,35382.0,3.438,934213516.0,934213516.0
-0.3625621795654297,3.398192882537842,0.05965232476592064,80.0,1.0,35391.0,3.418,934213541.0,934213541.0
-0.3615280687808991,3.394115686416626,0.1788842976093292,87.0,3.0,35392.0,3.418,934213546.0,934213546.0
-0.3607267141342163,3.39785361289978,0.2989442050457001,77.0,5.0,35394.0,3.43,934213551.0,934213551.0
